split,sample_id,source_file,peak_count,peak_count_class,seed_label,reviewed,manually_changed,seed_label_changed,attribute_missing_count
train,0021_MAY_ROCI-StEM_HN_575__F231,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2314,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2319,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2331,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2349,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2381,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F240,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2406,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2410,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2413,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2419,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2452,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2463,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2466,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2481,0021_MAY_ROCI-StEM_HN_575,3,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2485,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2489,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F249,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2500,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2514,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2518,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2526,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2544,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2551,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2570,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2576,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2586,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2590,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F260,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2612,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2628,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F264,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2648,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2651,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2655,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2671,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2684,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2706,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2707,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2733,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2742,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2752,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2766,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F280,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2802,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2834,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2842,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2856,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2878,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2883,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2888,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2917,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2927,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2928,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2943,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2946,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2961,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2969,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2973,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2978,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2989,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F2997,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3003,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3008,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3013,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3018,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3028,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3051,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3075,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3083,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F309,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3104,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3124,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3129,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3132,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3133,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3140,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3149,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3166,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3170,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3195,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3196,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F32,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3219,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F325,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3251,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3257,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3270,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3291,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3307,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3320,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3324,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3333,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3335,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F334,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3351,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3354,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3362,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3383,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3399,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F34,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3400,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3412,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3438,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3440,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3456,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3481,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3492,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3495,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F350,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F352,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3537,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3545,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3552,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3559,0021_MAY_ROCI-StEM_HN_575,1,single,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3560,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3568,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3575,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3606,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3614,0021_MAY_ROCI-StEM_HN_575,1,single,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3617,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3629,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3640,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3647,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3650,0021_MAY_ROCI-StEM_HN_575,1,single,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3659,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3662,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3681,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3689,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3701,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3709,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3721,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3723,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3732,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3734,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F374,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3740,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3768,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3784,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3786,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3787,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3791,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F38,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3801,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3804,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3807,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F381,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3814,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F382,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3827,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3832,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3847,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3859,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3863,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3880,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3882,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3897,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3932,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F394,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3950,0021_MAY_ROCI-StEM_HN_575,3,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3951,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F3969,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4004,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4005,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4041,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4044,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4048,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4059,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4082,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4083,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4089,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F409,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4101,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4138,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4160,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4202,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4208,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F421,0021_MAY_ROCI-StEM_HN_575,2,multi,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4215,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4240,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4247,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F426,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4268,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4276,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4314,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4315,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4319,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4328,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4329,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F433,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4337,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4356,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4379,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4383,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4387,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4393,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4398,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F440,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4406,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4411,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4418,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4424,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4442,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4505,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4520,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4523,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4526,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4535,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4538,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F454,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4541,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4560,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4561,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4578,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4592,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4601,0021_MAY_ROCI-StEM_HN_575,1,single,1,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4602,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4619,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4631,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4639,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F4650,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
train,0021_MAY_ROCI-StEM_HN_575__F466,0021_MAY_ROCI-StEM_HN_575,0,empty,0,False,False,False,0
