assigned_split,original_split,sample_id,image_path,source_file,study_id,project_id,instrument_id,instrument_family,column_id,chromatography_type,polarity,domain_id,seed_label,true_box_count,boxes_json,attributes_json
External C,train,D06P_POS__F74,D06P_POS/D06P_POS__F74.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,0,0,[],"[1.979572328497681, 0.1233883767323151, 0.4563128190459632, -0.2061201765304864, 0.9897707071694204, -1.0988949848307985, 0.7857020733904274, 1.0175690746437986, -1.4940006295533164, 5.309955114100749, 0.1100753287966938, 5.021928094887364, 1.05]"
External C,train,D06P_POS__F740,D06P_POS/D06P_POS__F740.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,3,"[[224.25414364640886, 380.06678553259894, 291.40449438202234, 403.7592592592593], [122.86516853932586, 179.91012764623548, 212.1910112359552, 403.7592592592593], [317.24719101123605, 84.35990338164248, 457.5, 403.7592592592593]]","[2.011137412361664, 0.8217917592739526, 2.874252050431068, 0.1226640604540938, 0.3151994451794301, -2.8543168654112865, 0.3646169633178471, 3.704970374084271, 0.8254397064162878, 4.619321186684633, 0.1438965799056538, 5.028639311838575, 0.3529411764705882]"
External C,train,D06P_POS__F742,D06P_POS/D06P_POS__F742.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[88.79237239583341, 380.06678553259894, 168.37078651685397, 403.7592592592593], [188.79237239583318, 84.35990338164248, 348.1460674157302, 403.7592592592593]]","[2.9403536196553963, 1.7106441489894768, 3.3130857148609967, 0.4792800216665369, 0.1462329171919866, -3.163027820389785, 0.0868619234285623, 4.380334974646936, 1.8890756370423387, 4.200085304286514, 0.2230540711615969, 4.112022667558748, 0.1818181818181818]"
External C,train,D06P_POS__F744,D06P_POS/D06P_POS__F744.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[226.46408839779005, 389.18737934665995, 284.6629213483146, 403.75925925925924], [49.83146067415743, 84.3599033816425, 191.9662921348315, 403.75925925925924]]","[1.9445316072171093, 0.8174015017281286, 2.5893754366313737, 0.1121797236155957, 0.3563634298755921, -2.16999778099245, 0.4681532667876631, 3.2282921895572234, 0.7595655921657781, 3.990790494786753, 0.2261103314273761, 4.368522527728206, 0.1818181818181818]"
External C,train,D06P_POS__F745,D06P_POS/D06P_POS__F745.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[229.76038239493445, 84.3599033816425, 275.83890940170977, 403.75925925925924], [275.83890940170977, 352.5209406443964, 296.4606741573034, 403.75925925925924]]","[2.819239959649396, 1.323320601246465, 2.43527001191958, 0.3739007660308163, 0.1651743852759545, -2.030055497193161, 0.2685343487958436, 2.985040431924562, 1.6622791972539257, 3.600934993506578, 0.3911421440539073, 3.777362795064168, 0.3076923076923077]"
External C,train,D06P_POS__F747,D06P_POS/D06P_POS__F747.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[145.72453751170428, 387.327928934247, 172.86516853932574, 403.75925925925924], [227.7470094218166, 84.35990338164248, 295.59208754681697, 403.75925925925924]]","[2.6066254266733515, 1.548329546246006, 1.0655822214679178, 0.4010484096345728, 0.1395429873183642, -1.0243690704701012, 0.6464955092997542, 1.824239671285112, 1.823765216759131, 2.8032461901340007, 0.6559179237554145, 3.1813663288914578, 0.4210526315789473]"
External C,train,D06P_POS__F75,D06P_POS/D06P_POS__F75.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,0,0,[],"[1.6806772988300154, 0.1290996586912816, 0.0416365003669654, -0.2157483868855232, 0.987828931593116, -1.2413907087437932, 0.6110423671853573, 0.8761098977883269, -2.8481476586059133, 5.307671136742467, 0.1051068247188886, 5.003055907333277, 1.3]"
External C,train,D06P_POS__F750,D06P_POS/D06P_POS__F750.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[217.49394748277368, 347.5157684012846, 289.78477280453257, 403.75925925925924], [289.78477280453257, 368.5359689513913, 355.44943820224717, 403.75925925925924]]","[2.0715832260618514, 1.068703279776778, 1.9426765698730373, 0.2060034163628034, 0.3087712619219804, -2.4348207248562668, 0.3125775435170905, 3.566387756351295, 0.858946990995505, 3.782113802372378, 0.2739445534632515, 4.099470570797251, 0.2]"
External C,train,D06P_POS__F753,D06P_POS/D06P_POS__F753.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,4,"[[320.6179775280899, 84.3599033816425, 331.2921348314607, 403.75925925925924], [256.85082872928183, 313.64683789413226, 275.93858070971385, 403.75925925925924], [275.93858070971385, 359.7811060813341, 286.2351473763117, 403.75925925925924], [286.2351473763117, 385.68105414860725, 307.1348314606742, 403.75925925925924]]","[3.3188146718533216, 1.8567826937837832, 1.1294686823903777, 0.5540235822650049, 0.0902015939207206, -1.1614399650649538, 0.6455208495259022, 1.7985446485033618, 2.492870250765199, 3.0875438383258222, 0.6614947505604505, 3.199513850319966, 0.8214285714285714]"
External C,train,D06P_POS__F757,D06P_POS/D06P_POS__F757.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,1,"[[198.33420314040734, 84.3599033816425, 314.99999999999994, 403.75925925925924]]","[1.7664081500869686, 1.3326827556920466, 1.6158036346362648, 0.2245410493473388, 0.3001919157069926, -2.204865991710851, 0.3630023073535593, 3.495375007606868, 0.9446195785507532, 3.8397731945844056, 0.2027559524957955, 3.9513101799829657, 0.2941176470588235]"
External C,train,D06P_POS__F758,D06P_POS/D06P_POS__F758.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[134.7508693469103, 321.2224412672104, 215.56179775280904, 403.75925925925924], [227.9690989129751, 84.35990338164248, 272.3033707865168, 403.75925925925924]]","[2.90779423679702, 1.7173381636701115, 2.637904252700193, 0.4766625434286667, 0.1561262398556698, -1.4776747390193978, 0.2840710520854912, 2.3742838155041697, 1.969201620004445, 2.601684038836712, 0.6835562103463343, 3.321104330578489, 0.6842105263157895]"
External C,train,D06P_POS__F762,D06P_POS/D06P_POS__F762.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,4,"[[176.94208206592572, 325.47712302002304, 227.41333333340003, 403.75925925925924], [227.41333333340003, 84.3599033816425, 301.51685393258424, 403.75925925925924], [90.42522813334173, 323.15707023909687, 117.42333333340021, 403.75925925925924], [117.42333333340021, 348.86642353871844, 161.06741573033725, 403.75925925925924]]","[1.9412754276764743, 0.8261650097125225, 3.1784829620815955, 0.1145799341623761, 0.3562910742985561, -2.2408622385363417, 0.6443958731189396, 3.225925795570906, 0.630517669715304, 4.1457418566502735, 0.2103510077487426, 4.563856189774725, 0.4]"
External C,train,D06P_POS__F766,D06P_POS/D06P_POS__F766.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,3,"[[265.2298999999998, 370.2356210800434, 296.4606741573034, 403.75925925925924], [224.03333333340186, 84.35990338164248, 265.2298999999998, 403.75925925925924], [211.09645249736656, 387.46626709891603, 224.03333333340186, 403.75925925925924]]","[3.844115084363804, 2.1759541475014776, 1.8214723432140816, 0.670460078217739, 0.0877449186935413, -1.1510803750895242, 0.423630600282133, 1.688743388140327, 3.1254547440514027, 2.7066620656943603, 0.8681426004389907, 3.5739348962840567, 0.3333333333333333]"
External C,train,D06P_POS__F769,D06P_POS/D06P_POS__F769.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[167.9346948910548, 211.39274585677848, 231.3401228878649, 403.75925925925924], [231.3401228878649, 84.35990338164248, 306.0112359550561, 403.75925925925924]]","[2.8902199339906907, 1.5997754507215622, 3.077579380060381, 0.4489923730071132, 0.1621451291012692, -2.5430023699869886, 0.2013797678523108, 3.584597045717315, 1.7428108844446737, 3.703145646134888, 0.3050585882672713, 3.532214003170304, 0.2972972972972973]"
External C,train,D06P_POS__F773,D06P_POS/D06P_POS__F773.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,3,"[[218.58960829350067, 84.3599033816425, 304.38430359937394, 403.75925925925924], [304.38430359937394, 338.7728763751747, 380.7303370786518, 403.75925925925924], [96.11769818114098, 323.3076761375351, 141.40449438202234, 403.75925925925924]]","[2.4077285774216644, 1.0419655026405774, 2.773007696238932, 0.2441249199959563, 0.2257922468016549, -2.4228389659903, 0.4965478448577274, 3.347690640247567, 1.3373046836205318, 4.545866939232296, 0.1953059371834472, 4.77702093319652, 0.5945945945945946]"
External C,train,D06P_POS__F775,D06P_POS/D06P_POS__F775.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[220.90530897429068, 84.3599033816425, 311.629213483146, 403.75925925925924], [169.53500555799428, 381.21868818810043, 220.90530897429068, 403.75925925925924]]","[4.066636678689937, 2.5547984346046704, 1.6977897727854148, 0.7554722617959196, 0.0743915774321102, -2.2535240617655226, 0.3330092347114499, 2.9916627867992984, 3.148934019802143, 3.413306823291637, 0.3941567525103947, 2.921346559996036, 0.2203389830508474]"
External C,train,D06P_POS__F778,D06P_POS/D06P_POS__F778.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,4,"[[284.3630081300147, 114.01455092189691, 340.84269662921355, 403.7592592592593], [237.70300813001472, 204.48754340901297, 284.3630081300147, 403.7592592592593], [191.03967479681472, 263.08800964944146, 237.70300813001472, 403.7592592592593], [153.206902973493, 84.35990338164251, 191.03967479681472, 403.7592592592593]]","[1.87665414350575, 0.7881904653146256, 1.9257559305145813, 0.0932747186171619, 0.3650695757416753, -1.5626694145432098, 0.6061855071735998, 2.4887993430912143, 0.758656945938598, 3.6520386698366543, 0.2802765895073295, 4.087462841250339, 0.4705882352941176]"
External C,train,D06P_POS__F779,D06P_POS/D06P_POS__F779.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,3,"[[227.9448148147481, 84.35990338164251, 285.22471910112347, 403.75925925925924], [129.5834626606246, 249.06838814439524, 181.28481481474813, 403.75925925925924], [181.28481481474813, 184.32182572316387, 227.9448148147481, 403.75925925925924]]","[3.00525028920471, 1.7349575018115582, 2.4900169291394367, 0.4923399626755813, 0.1374386214878251, -2.3143173413261726, 0.2054683167716242, 3.302915030609124, 2.003217917164416, 3.4986460918379665, 0.3593623196628907, 3.0294069451656, 0.3055555555555556]"
External C,train,D06P_POS__F78,D06P_POS/D06P_POS__F78.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,1,"[[241.84268554687497, 84.35990338164248, 423.98876404494376, 403.7592592592593]]","[2.704976492523041, 1.0897422925565634, 1.0393847379519263, 0.2953171475671639, 0.1621507454354988, -2.182992587713545, 0.6159430179256167, 3.032729877064557, 1.495900756978755, 5.243308146918312, 0.1587170793914427, 5.445378732955044, 1.0952380952380951]"
External C,train,D06P_POS__F783,D06P_POS/D06P_POS__F783.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[78.78612325736619, 297.4462939086483, 210.79000000000013, 403.75925925925924], [210.79000000000013, 84.3599033816425, 288.0337078651686, 403.75925925925924]]","[1.900534140771108, 0.9450701558510484, 1.9024816323414544, 0.1455286210228465, 0.328820892756052, -2.174939710082366, 0.6426374655893272, 3.150834268758865, 0.8033171706565543, 4.1642087425105965, 0.2027265464342072, 4.5661089398374815, 0.3571428571428571]"
External C,train,D06P_POS__F788,D06P_POS/D06P_POS__F788.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[239.17127071823208, 389.081270482709, 262.04909034274806, 403.75925925925924], [262.04909034274806, 84.35990338164247, 327.35955056179756, 403.75925925925924]]","[1.905829161119024, 0.936927988627676, 1.4809963532927808, 0.1438926062810908, 0.3148017596878473, -1.0804224506198488, 0.3277881562076212, 1.7665279803072498, 0.7549514279161322, 2.584158385305619, 0.6427266241664724, 2.8464393446710154, 0.5]"
External C,train,D06P_POS__F790,D06P_POS/D06P_POS__F790.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,3,"[[217.34565495293188, 84.35990338164248, 297.02247191011236, 403.75925925925924], [166.7090577715354, 384.17252715076154, 217.34565495293188, 403.75925925925924], [90.86636114232175, 382.6055010689203, 162.41918828633408, 403.75925925925924]]","[2.472360903311788, 1.6491735741797169, 2.7756414642487868, 0.4046073002120663, 0.1929451151027515, -2.622966332076111, 0.2195075587297661, 3.8635297520722927, 1.5568941881971172, 3.537847810747094, 0.2820754327212613, 3.38896021870216, 0.1891891891891892]"
External C,train,D06P_POS__F794,D06P_POS/D06P_POS__F794.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,4,"[[241.6043694443756, 84.35990338164248, 277.9213483146068, 403.75925925925924], [77.24915969978892, 381.0639857253086, 133.5393258426967, 403.75925925925924], [221.05779444444408, 324.31406781745346, 241.6043694443756, 403.75925925925924], [167.13680014922727, 362.6193660802585, 221.05779444444408, 403.75925925925924]]","[3.2667905134041395, 1.4659570220956308, 1.7993700939604331, 0.4615716403351664, 0.1227874648930264, -1.445982954746022, 0.3032711522191857, 2.205755445417976, 2.268277986921071, 3.3947240274459096, 0.6293902130062852, 3.969001629875993, 0.5652173913043478]"
External C,train,D06P_POS__F798,D06P_POS/D06P_POS__F798.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[275.7283937880626, 318.8854500129424, 303.2022471910114, 403.75925925925924], [232.46694394437878, 84.3599033816425, 275.7283937880626, 403.75925925925924]]","[3.4470533329444675, 1.4490634167196317, 1.5321597635739763, 0.4767591106531673, 0.0928011594572015, -1.5536710636833069, 0.5754365873858622, 2.193738032036144, 2.179173422753145, 3.8086132065923626, 0.4730843173081319, 3.8306441858732936, 0.7575757575757576]"
External C,train,D06P_POS__F799,D06P_POS/D06P_POS__F799.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,0,0,[],"[1.861958445742938, 0.563455778158797, 0.8776407309747631, 0.0105397797846392, 0.3453296402393557, -0.8434884666106858, 0.0119096967503082, 1.7207071463799726, 0.2924160535536949, 2.885171330906973, 0.5956885126969849, 3.169925001442312, 0.6666666666666666]"
External C,train,D06P_POS__F8,D06P_POS/D06P_POS__F8.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,0,0,[],"[1.926187283267784, 0.0856799378627597, -0.0146196084684103, -0.234690796846629, 1.0, -0.4012571872431959, 0.924832054384121, 0.2968146559854221, -0.0209447570661479, 5.204138174144742, 0.1000402244478761, 5.047291203466789, 1.2972972972972974]"
External C,train,D06P_POS__F801,D06P_POS/D06P_POS__F801.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[162.62768109610917, 347.10443568440155, 203.2022471910111, 403.75925925925924], [230.04341143318788, 84.35990338164248, 293.08988764044955, 403.75925925925924]]","[3.1343904322375544, 1.6048548722693028, 2.505810560211689, 0.4793047280063235, 0.1285621271917268, -1.7457671026934305, 0.3188694179393425, 2.590741793975124, 2.178606378736782, 3.402458579046036, 0.4870756482548092, 3.776873725994332, 0.4074074074074074]"
External C,train,D06P_POS__F802,D06P_POS/D06P_POS__F802.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[234.75138121546956, 391.0071693703776, 267.90055248618796, 403.7592592592593], [333.9840372422908, 84.35990338164248, 406.5730337078652, 403.7592592592593]]","[2.842557308576502, 1.0842172451187544, 2.012390332111421, 0.3098376482635302, 0.1886554297509501, -1.769941095917393, 0.5213696016901916, 2.5487392392220207, 1.4560240066864754, 3.866317052721136, 0.3739273552810004, 4.243856189774724, 0.44]"
External C,train,D06P_POS__F803,D06P_POS/D06P_POS__F803.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,1,"[[220.8504013200632, 84.35990338164248, 307.85152708333317, 403.7592592592593]]","[2.41340577410927, 1.4797615282230652, 2.340037257464129, 0.3590064043335442, 0.2125694884911255, -1.8696185242012544, 0.1701408374662285, 3.051923578839784, 1.483801394065595, 2.9465676486669268, 0.4799059209743079, 3.4464393446710155, 0.3]"
External C,train,D06P_POS__F804,D06P_POS/D06P_POS__F804.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,1,"[[219.72251536408203, 84.35990338164251, 301.5168539325841, 403.7592592592593]]","[2.5543933896788618, 1.3742312283630391, 2.0205392713609625, 0.3531780497772624, 0.2026620859621103, -2.070555632977685, 0.8054817564621053, 3.0019050683304167, 1.351893552925123, 4.085259512858366, 0.2677451878056763, 3.516408875319163, 0.4878048780487805]"
External C,train,D06P_POS__F807,D06P_POS/D06P_POS__F807.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[216.8204109504006, 84.3599033816425, 276.79775280898866, 403.75925925925924], [129.74175926500715, 253.86171950348125, 159.94382022471905, 403.75925925925924]]","[3.211229904172716, 1.951435189341072, 1.853217018012186, 0.5602957027461825, 0.119359444084468, -1.64656314402666, 0.7335739300145372, 2.384204841143862, 2.380475987158804, 3.573439296681636, 0.3938886918366637, 2.4611428172538163, 0.4444444444444444]"
External C,train,D06P_POS__F808,D06P_POS/D06P_POS__F808.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,1,"[[228.7320303721909, 84.35990338164248, 273.9620824555244, 403.75925925925924]]","[2.463785417495793, 1.5836907633619064, 2.352394944507109, 0.3893321665734735, 0.1985695840527039, -1.518309014708379, 0.2429679736280008, 2.614673193423353, 1.658612161783274, 2.5632363082380207, 0.6121991320742283, 3.2868957545187625, 0.1176470588235294]"
External C,train,D06P_POS__F811,D06P_POS/D06P_POS__F811.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,4,"[[293.08223229398686, 367.28990832757484, 322.8651685393258, 403.75925925925924], [202.24160407225773, 163.1574932015469, 293.08223229398686, 403.75925925925924], [335.9494692407972, 299.2012575984465, 416.66849896058477, 403.75925925925924], [134.8258737351792, 84.35990338164251, 189.15730337078645, 403.75925925925924]]","[2.4499892007803274, 1.2276320548733723, 1.2225043445753374, 0.301863613442393, 0.2333862987572451, -2.195239828814269, 0.3654970316919241, 3.213338437990691, 1.3148422645430615, 4.224241274246446, 0.2396087785031358, 4.548688113203415, 0.5555555555555556]"
External C,train,D06P_POS__F814,D06P_POS/D06P_POS__F814.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,1,"[[217.38581030104285, 84.3599033816425, 330.16853932584286, 403.75925925925924]]","[3.3090293415235057, 2.13616027493024, 3.5020614430507915, 0.6057691067651306, 0.1136439036928285, -2.7023689883420587, 0.1055180496548615, 3.7802831845714175, 2.3691669142335687, 3.5581606087462805, 0.3239382157728795, 3.307656835011609, 0.5686274509803921]"
External C,train,D06P_POS__F817,D06P_POS/D06P_POS__F817.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,1,"[[205.5075598899813, 84.3599033816425, 303.20224719101105, 403.75925925925924]]","[2.5082983396129963, 1.1112613816823826, 1.1136222433140863, 0.2773083214658817, 0.2464116644161165, -1.7393415453984868, 0.8189602125721605, 2.568675147579369, 0.9763831870086846, 4.427747854892418, 0.2710266641005011, 3.899638894598149, 0.6829268292682927]"
External C,train,D06P_POS__F818,D06P_POS/D06P_POS__F818.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,1,"[[235.9324819090422, 84.35990338164251, 317.7175528629856, 403.7592592592593]]","[3.739597684121153, 2.2683989211708626, 3.5981520849965056, 0.6759111454906203, 0.0956426817513409, -1.8279614662002528, 0.2328662322412988, 2.6118790041070943, 2.743324508479182, 2.874918038538055, 0.5937140344894678, 3.0638411970465973, 0.3333333333333333]"
External C,train,D06P_POS__F819,D06P_POS/D06P_POS__F819.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,3,"[[214.83757393725688, 97.19189444108717, 334.1266666666002, 403.75925925925924], [386.7476862968076, 379.4591717015556, 418.370786516854, 403.75925925925924], [87.30948404961659, 356.05062666961163, 174.5505617977529, 403.75925925925924]]","[2.8087312756574945, 1.458902995978516, 1.8821364531365408, 0.406341421641584, 0.1665172374061056, -2.4668874781075028, 0.6052809031375195, 3.40562164611412, 1.6458686589103284, 4.34305906467498, 0.226864706533635, 4.372656704564236, 0.5102040816326531]"
External C,train,D06P_POS__F820,D06P_POS/D06P_POS__F820.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[244.16226953876725, 391.01658933912466, 276.2064684337947, 403.75925925925924], [244.16226953876725, 391.01658933912466, 276.2064684337947, 403.75925925925924]]","[1.910735284238803, 0.5309688313471063, 2.043951959239311, 0.0031460892463385, 0.414149791757429, -2.0850786194044675, 0.1221784471397335, 2.493004720156658, 0.7460338868535574, 3.893169699375223, 0.1993457165638431, 4.087462841250339, 0.4705882352941176]"
External C,train,D06P_POS__F823,D06P_POS/D06P_POS__F823.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[274.54376811600844, 84.35990338164248, 337.8704347826084, 403.75925925925924], [225.91160220994487, 367.349862952665, 274.54376811600844, 403.75925925925924]]","[3.1921000076278494, 0.932094706798327, 0.6922353786065868, 0.2983442305766332, 0.0347828983188743, -1.81486639462844, -0.2091511444874212, 1.3331058941658738, 1.28756024610095, 3.960673393170085, 0.2789879404926711, 4.0178941476196215, 0.75]"
External C,train,D06P_POS__F826,D06P_POS/D06P_POS__F826.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,3,"[[265.682785369601, 84.3599033816425, 317.24719101123605, 403.75925925925924], [167.24719101123605, 380.2172946811524, 217.6195520361988, 403.75925925925924], [217.6195520361988, 360.64246246964524, 265.682785369601, 403.75925925925924]]","[2.9728288381889065, 0.5849464296995589, 0.4928106279713248, 0.1365534132467631, 0.0510064395040113, -1.5471013675634122, -0.1037876334890033, 1.0002386826870913, 1.3166629175814692, 3.847418197501632, 0.2987496199337317, 3.9698157824268097, 0.7058823529411765]"
External C,train,D06P_POS__F827,D06P_POS/D06P_POS__F827.png,D06P_POS,ST003514,PR002159,Agilent 6545 QTOF,Agilent QTOF,"Agilent InfinityLab Poroshell 120 EC-C18 (100 × 3 mm, 2.7 µm)",Reversed phase,positive,DG12,1,2,"[[211.94217480802448, 333.637996812452, 315.56179775280896, 403.75925925925924], [59.94382022471906, 84.35990338164247, 194.21348314606723, 403.75925925925924]]","[2.5088606409042105, 1.4281366240809237, 3.230694757311418, 0.3601194603571883, 0.1990365087622655, -2.713151704372959, 0.4476139710213203, 3.806006975772126, 1.4238707710465244, 4.155404485980738, 0.2211361059414718, 4.121690622319169, 0.3863636363636363]"
