assigned_split,original_split,sample_id,image_path,source_file,study_id,project_id,instrument_id,instrument_family,column_id,chromatography_type,polarity,domain_id,seed_label,true_box_count,boxes_json,attributes_json
External A,train,HetCD_mixneg__F18887,HetCD_mixneg/HetCD_mixneg__F18887.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[1.969052693924691, 0.6961227027048008, 0.9378313074468276, 0.073847022278265, 0.2736114611951651, -0.942970155813068, 1.0254823027126838, 1.6052910995210758, -0.0431204657463977, 5.661016845303162, 0.3948871308833958, 5.196383461104874, 1.1]"
External A,train,HetCD_mixneg__F1892,HetCD_mixneg/HetCD_mixneg__F1892.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.61926234885231, 0.6347472711098423, 0.2066305283504724, 0.1242709780678587, 0.011479961005858, -0.6036407345023359, 0.7579453324132363, 0.8986860601107823, 0.4756014367917733, 6.785770568936257, 0.5696546643819991, 6.235956131580165, 1.287769784172662]"
External A,train,HetCD_mixneg__F18930,HetCD_mixneg/HetCD_mixneg__F18930.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[236.3483146067417, 84.35990338164248, 304.8876404494382, 403.75925925925924]]","[2.529816206566473, 0.9228722077957988, 1.0855607146976516, 0.2220263919957006, 0.3103647939814059, -1.097653206507221, 0.8704264767120862, 1.7422458592202992, 0.4197688733503489, 4.206516308172521, 0.3690882027226019, 3.4681390622295662, 0.875]"
External A,train,HetCD_mixneg__F1912,HetCD_mixneg/HetCD_mixneg__F1912.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[1.8244504302959577, 0.9538118505533631, 0.2004059135074646, 0.1367494834165662, 0.0136131727050924, -0.1196269912159935, 0.8726869882220857, 0.5707677605478682, 0.1415970743369292, 5.316600575316236, 1.1082160319262064, 3.851818150239369, 1.2432432432432432]"
External A,train,HetCD_mixneg__F19164,HetCD_mixneg/HetCD_mixneg__F19164.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,1,"[[130.7303370786518, 110.34191091440913, 182.9775280898876, 403.75925925925924]]","[2.055452726655569, 1.105164890728704, 0.481932278139981, 0.2137320872695223, 0.1052009645887482, -0.1528345835817987, 0.9909416268288418, 0.5863669029816182, 0.5688183724642039, 3.620752983681853, 1.2488116212123497, 2.7732967821474688, 1.0769230769230769]"
External A,train,HetCD_mixneg__F19247,HetCD_mixneg/HetCD_mixneg__F19247.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.4745213828543107, 1.2010106946230032, 0.416779971202122, 0.2979712235104609, 0.0496578148225971, -0.4403331612153203, 1.0742053108588965, 0.9516457180858752, 1.1623812190062297, 3.735913797607666, 1.0960947573472837, 2.9509820672376947, 1.103448275862069]"
External A,train,HetCD_mixneg__F19277,HetCD_mixneg/HetCD_mixneg__F19277.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,1,"[[157.1348314606742, 84.35990338164248, 208.258426966292, 403.75925925925924]]","[2.434744398685732, 0.7515223969726832, 0.43675614671404, 0.1507203668318258, 0.0583602077090307, -0.5006105244460001, 0.744445790411053, 0.8467384213361274, 0.5668748415215914, 4.59433206412423, 0.7071806133783278, 4.274183886709068, 1.1764705882352942]"
External A,train,HetCD_mixneg__F19306,HetCD_mixneg/HetCD_mixneg__F19306.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.2917772118517896, 0.9718473844095749, 0.3424491627220151, 0.2078036485243253, 0.0551232271770514, -0.4269869478740811, 0.7974863482468608, 0.9280916266146662, 0.9676500337521828, 4.077344245291139, 0.9263815983640712, 3.5055919968905505, 1.103448275862069]"
External A,train,HetCD_mixneg__F19310,HetCD_mixneg/HetCD_mixneg__F19310.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[234.66292134831457, 84.35990338164251, 290.8426966292135, 403.7592592592593]]","[2.2114867414026427, 1.2494046021771437, 0.608090929564491, 0.2745090367266581, 0.3439770260617585, -1.4760736742212972, 0.8999372258285627, 2.381183255490847, 0.8957246998192825, 4.688274195623964, 0.2411246329072228, 3.9149073757284834, 0.6779661016949152]"
External A,train,HetCD_mixneg__F19463,HetCD_mixneg/HetCD_mixneg__F19463.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.017798709252084, 0.9375658880540184, 0.4780685207075252, 0.1601411470162252, 0.1047111908577775, -0.4333406050243569, 0.9437458013692848, 1.0600137245135648, 0.3968790340242573, 4.106840036120026, 0.8264508349627128, 3.63843233544151, 1.0333333333333334]"
External A,train,HetCD_mixneg__F19481,HetCD_mixneg/HetCD_mixneg__F19481.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,2,"[[243.10916969696973, 292.17543349862774, 280.16853932584263, 403.75925925925924], [203.2022471910111, 84.35990338164247, 243.10916969696973, 403.75925925925924]]","[2.993553404050184, 1.9968050347902289, 2.131586411378424, 0.5426724953469738, 0.1870811087864891, -2.186205293016673, 0.7488829767314029, 3.078879490142888, 1.952082671177304, 3.615934539084429, 0.2701992975742456, 1.9108665536065776, 0.1454545454545454]"
External A,train,HetCD_mixneg__F19485,HetCD_mixneg/HetCD_mixneg__F19485.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[1.9782387784764328, 0.8252741248563531, 0.2838720696825668, 0.1193531122866563, 0.0496307961474266, -0.4310306085345619, 1.0452556696386726, 0.9651201481588716, 0.340883865813351, 4.236574032124747, 0.7259954258072094, 4.03039478823102, 1.0344827586206895]"
External A,train,HetCD_mixneg__F19584,HetCD_mixneg/HetCD_mixneg__F19584.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.830976565999863, 1.0304990210698832, 0.3934097318074084, 0.2919588967624839, 0.0347589237400581, -0.4735313266576207, 0.7443553626623473, 0.72747371413665, 0.9358412046912484, 4.457548616048287, 1.0696270283660505, 3.516408875319163, 1.2195121951219512]"
External A,train,HetCD_mixneg__F19591,HetCD_mixneg/HetCD_mixneg__F19591.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.5062338681590486, 0.9732087444507131, 0.5268976266995746, 0.2354133835395842, 0.0486740805136481, -0.2866109988556869, 0.7804948245573348, 0.6033502094411219, 0.9719880964705454, 4.178293719982867, 0.9507915785677932, 4.185174447128411, 1.2666666666666666]"
External A,train,HetCD_mixneg__F19634,HetCD_mixneg/HetCD_mixneg__F19634.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.2982221019466813, 0.4906299901441359, 0.5753789874675346, 0.0268552272591983, 0.1522534774141014, -0.859088160489821, 0.7826128622195493, 1.1382139123692352, -0.3508771176131455, 4.854425409232472, 0.3637823184285259, 4.829966150010237, 1.1764705882352942]"
External A,train,HetCD_mixneg__F19751,HetCD_mixneg/HetCD_mixneg__F19751.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.2563556944233394, 0.8842883398730764, 0.398920198874331, 0.1754058405811148, 0.0463234186639872, -0.3649745404888206, 0.8821615547484464, 0.7345265557260939, 0.5954563933861333, 4.62244922313267, 0.8740614223579689, 3.969285186491508, 1.2]"
External A,train,HetCD_mixneg__F19793,HetCD_mixneg/HetCD_mixneg__F19793.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[234.1011235955054, 84.35990338164251, 279.0449438202246, 403.75925925925924]]","[3.736029406812457, 2.1368967829873577, 1.1890206475764131, 0.6524160222306684, 0.1128972759244695, -1.0611751082672087, 0.8833529388108139, 1.5338201237006894, 2.262029209595218, 2.9837350695877647, 0.8205847545667994, 1.482425954337534, 0.4]"
External A,train,HetCD_mixneg__F19914,HetCD_mixneg/HetCD_mixneg__F19914.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[244.77528089887642, 84.35990338164251, 279.6067415730339, 403.75925925925924]]","[1.4010723629635868, 0.6864037319033083, 1.188100582957568, -0.0083971160876927, 0.50168999703747, -1.211933969836016, -0.011843620849067, 1.319621073974385, -0.0596206045796496, 2.1448579273415307, 0.4782647376024177, 2.584962500721156, 0.3333333333333333]"
External A,train,HetCD_mixneg__F19951,HetCD_mixneg/HetCD_mixneg__F19951.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[1.100951257948487, 0.6293519241990054, 1.1451912683627654, -0.0724023354284216, 0.750172145929362, -0.7945438179579581, 0.8420806949635004, 1.490548534016439, -0.7653929933138452, 3.134594467017568, 0.2916710681707041, 3.188721875540867, 0.75]"
External A,train,HetCD_mixneg__F19954,HetCD_mixneg/HetCD_mixneg__F19954.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.213640342464676, 0.6506395168122164, 0.5017734754667105, 0.086409999970354, 0.0859647331130462, -0.528985906387157, 0.8290337629133709, 0.9185763342503146, 0.3412344802256935, 4.724312134499995, 0.6216438366108422, 4.793345194191516, 1.2941176470588236]"
External A,train,HetCD_mixneg__F19961,HetCD_mixneg/HetCD_mixneg__F19961.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[229.0449438202247, 84.35990338164245, 273.42696629213486, 403.75925925925924]]","[3.022028971173218, 1.831127044401525, 1.9544172830972064, 0.5141304554283461, 0.1595373716155931, -1.3122330163017233, 0.7059053307247287, 2.0327899371326685, 1.8480237503313548, 2.7305598889734264, 0.5810208565399189, 1.8135685632964145, 0.4615384615384615]"
External A,train,HetCD_mixneg__F19982,HetCD_mixneg/HetCD_mixneg__F19982.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[231.8539325842697, 84.35990338164248, 325.2703373390557, 403.75925925925924]]","[4.072936446695704, 1.7478911671805706, 1.6115397703269092, 0.6084752010151948, 0.0902886947622992, -2.1719258944544446, 1.025552416330476, 2.752593684744952, 1.900285129671592, 5.50548023871908, 0.1747765847498441, 4.282127381241319, 0.9315068493150684]"
External A,train,HetCD_mixneg__F19999,HetCD_mixneg/HetCD_mixneg__F19999.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.0944865953977843, 0.880549394383439, 0.6164399741005167, 0.1529452381501776, 0.1237285306354668, -0.3885659974710669, 0.8460890658816751, 0.8637303575105194, 0.5000276829040229, 3.1979859547601404, 0.8982127725113144, 3.1329145639793974, 1.0666666666666669]"
External A,train,HetCD_mixneg__F20000,HetCD_mixneg/HetCD_mixneg__F20000.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[234.66292134831448, 84.3599033816425, 299.83146067415703, 403.75925925925924]]","[3.086647537332981, 1.6886402670071743, 1.313822507102513, 0.4922180427467174, 0.1784397031623565, -1.4443957740241944, 0.6741693265822828, 2.1526514455421584, 1.655632218621011, 3.120562101690189, 0.469309391521085, 2.149869837094248, 0.2666666666666666]"
External A,train,HetCD_mixneg__F20018,HetCD_mixneg/HetCD_mixneg__F20018.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[227.35955056179776, 84.35990338164248, 275.0778613420364, 403.75925925925924]]","[1.843711811814034, 0.6065979264410704, 1.0623898226152202, 0.0249762832151805, 0.4521511106721661, -0.7436527150584427, 1.10523507478431, 1.3195571771090464, -0.2247729827906167, 4.813368523883351, 0.4333387158741674, 4.791879432707956, 1.2222222222222223]"
External A,train,HetCD_mixneg__F20079,HetCD_mixneg/HetCD_mixneg__F20079.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[239.71910112359564, 84.35990338164248, 267.808988764045, 403.7592592592593]]","[1.064400402797847, 0.839143046251174, 1.8009583229221473, -0.0238371251742912, 0.6120634957184171, -0.4407477591926383, 0.656435644049596, 1.5889812845473832, -0.3859898859801255, 1.5681341308265289, 0.6170051846938641, 1.9219280948873625, 0.6]"
External A,train,HetCD_mixneg__F20119,HetCD_mixneg/HetCD_mixneg__F20119.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[234.66292134831448, 84.3599033816425, 268.932584269663, 403.75925925925924]]","[2.675940651752203, 2.267556362834503, 1.6742716331028202, 0.5482570979616492, 0.1792758532838194, -1.0074443443793148, 0.8273243590462787, 1.8121528903177389, 2.0787156740666166, 2.1950665199306747, 0.6108189512028205, 1.121276553644189, 0.2962962962962963]"
External A,train,HetCD_mixneg__F20130,HetCD_mixneg/HetCD_mixneg__F20130.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[241.40449438202268, 84.35990338164248, 266.68539325842715, 403.75925925925924]]","[1.2450813155905638, 0.7753894241510273, 0.9721138836665668, -0.0075739872293827, 0.4381735208268699, -0.2222321762905591, 1.391889353257799, 1.018710133746873, -0.0869219257288787, 2.2104733660193165, 0.8293891785771762, 2.5216406363433186, 1.0]"
External A,train,HetCD_mixneg__F20135,HetCD_mixneg/HetCD_mixneg__F20135.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[1.812984318145654, 0.5454491216797132, 0.5091496414110371, -0.0024190777858487, 0.1634331353859852, -0.6042894745722222, 0.9231995233249334, 1.0438314820895211, -0.3242976859455018, 5.098946733833516, 0.4756545665682359, 4.973040268625502, 1.2857142857142858]"
External A,train,HetCD_mixneg__F20141,HetCD_mixneg/HetCD_mixneg__F20141.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.4548133546147666, 1.244038881428257, 0.619983111836541, 0.3068412424377126, 0.0879318919966986, -0.3564578672696341, 0.566580761784863, 0.8567937057749999, 1.1638634321482773, 3.135446026181582, 1.3390423755845282, 2.660964047443681, 1.1]"
External A,train,HetCD_mixneg__F20145,HetCD_mixneg/HetCD_mixneg__F20145.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[5.414229598817238, 0.5197558258864234, 0.2245038450256247, 0.2803595037226696, 0.0024458731535013, -0.9175291511223737, 0.4488853261138724, 0.5599120440388506, -0.0611531140331089, 8.75533249934131, 0.542373040618567, 6.189847499161775, 1.3346153846153843]"
External A,train,HetCD_mixneg__F20165,HetCD_mixneg/HetCD_mixneg__F20165.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[237.47191011235927, 84.35990338164248, 325.6741573033708, 403.75925925925924]]","[2.2585817019918344, 0.9946830454667454, 0.7230778370753272, 0.2103951669444439, 0.2489655327201007, -1.6047812167492972, 1.1102539627503765, 2.450579511534981, 0.837429749411466, 5.041697757759388, 0.2413407660164627, 5.199541531706477, 1.0727272727272728]"
External A,train,HetCD_mixneg__F20167,HetCD_mixneg/HetCD_mixneg__F20167.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,2,"[[238.77336487887817, 99.97943479682925, 364.4382022471911, 403.75925925925924], [192.5280898876401, 84.35990338164251, 238.77336487887817, 403.75925925925924]]","[2.711092535358026, 0.7215115017132002, 1.3161593902708697, 0.1696868407272519, 0.2482052073091146, -1.66205839610912, 0.8663687538774625, 2.273714725560426, 0.8567242687309422, 5.842617570765298, 0.1927439596026812, 5.827498466892595, 1.2432432432432432]"
External A,train,HetCD_mixneg__F20220,HetCD_mixneg/HetCD_mixneg__F20220.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,3,"[[234.10112359550547, 379.94893108135034, 260.39157174019505, 403.75925925925924], [280.73033707865136, 220.20367228388392, 326.69596741284454, 403.75925925925924], [326.69596741284454, 84.35990338164245, 341.40449438202216, 403.75925925925924]]","[2.10283542799432, 1.2971114899100982, 1.832348626628312, 0.2704007049111718, 0.3055856132861551, -1.0555937648582694, 0.806978935272963, 1.9504135075231843, 1.173551296847312, 2.92080380517528, 0.5210526908844634, 2.473851389610045, 0.6666666666666666]"
External A,train,HetCD_mixneg__F20233,HetCD_mixneg/HetCD_mixneg__F20233.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[227.27343649397767, 84.3599033816425, 276.7977528089891, 403.75925925925924]]","[2.053529959034565, 1.4185477713339492, 1.860696841830976, 0.2914832203372763, 0.3065770432832287, -1.083961310109405, 0.4407615410783889, 2.111248788889229, 1.0599631281027428, 2.186003915886619, 0.6521717244593296, 1.854285871987246, 0.3076923076923077]"
External A,train,HetCD_mixneg__F20282,HetCD_mixneg/HetCD_mixneg__F20282.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[1.3069411037948488, 0.8556668505839782, 0.4359168498933073, 0.0249587372014651, 0.1649217079441987, -0.0184629268639776, 0.9983913487954942, 0.6589953794805881, -0.1741504275370352, 3.555346315714461, 0.9175364000205176, 3.1219280948873624, 1.15]"
External A,train,HetCD_mixneg__F20376,HetCD_mixneg/HetCD_mixneg__F20376.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.3078188498333723, 1.2736458001923316, 0.750842032091955, 0.2943938875861913, 0.0915357608360047, -0.1975556681900749, 0.7416877382896386, 0.4766793286112015, 0.9938746693192444, 2.5016676030110028, 1.3622580331718304, 2.0930692077718898, 1.0]"
External A,train,HetCD_mixneg__F2044,HetCD_mixneg/HetCD_mixneg__F2044.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[239.7191011235958, 107.02898192960761, 268.370786516854, 403.75925925925924]]","[7.707510703298765, 0.2366902178912507, 0.2576426864338159, 0.149879659824425, 0.0014030819577653, -1.810911897713004, 0.9856023312762536, 1.3205644813585036, 0.4998415546639245, 9.504656287983074, 0.1365418860588332, 5.959212419544251, 1.3306666666666669]"
External A,train,HetCD_mixneg__F20488,HetCD_mixneg/HetCD_mixneg__F20488.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,2,"[[231.85393258426953, 84.35990338164251, 270.61797752809, 403.75925925925924], [301.5168539325841, 313.2876423618869, 317.24719101123605, 403.75925925925924]]","[2.406744152087554, 1.5341376403495033, 2.6620203007829257, 0.370353627289022, 0.2188164664648191, -1.2640749017568669, 0.2490878287745015, 2.330861335266125, 1.50062910781302, 2.1030736705431234, 0.7820461324014277, 1.854285871987246, 0.3076923076923077]"
External A,train,HetCD_mixneg__F20532,HetCD_mixneg/HetCD_mixneg__F20532.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.096243732093147, 0.97536679850215, 0.4061900361883586, 0.1825011799647453, 0.0403596035252043, -0.0384847988389546, 0.5698612105061398, 0.1398997395111806, 0.5906163653471034, 3.8976400849202646, 1.3191279414361587, 3.271415361237162, 1.4074074074074074]"
External A,train,HetCD_mixneg__F20575,HetCD_mixneg/HetCD_mixneg__F20575.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.3828371969843034, 0.7236582237970421, 0.4802507478541559, 0.1342344570584637, 0.1722318892189401, -0.7901128566330053, 0.9894634921224312, 1.298882729069218, 0.4388594855721575, 6.014901104097893, 0.491981987579718, 5.402589891591938, 1.3146067415730338]"
External A,train,HetCD_mixneg__F20589,HetCD_mixneg/HetCD_mixneg__F20589.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,0,0,[],"[2.486056923174748, 0.8749244385473829, 0.3546765970025678, 0.2007290479030537, 0.0391864860061948, -0.4178910152885004, 0.801981895143353, 0.7776417163694608, 0.4997376104851396, 5.269701702136378, 0.9339164867264412, 4.523379814331582, 1.1935483870967742]"
External A,train,HetCD_mixneg__F20616,HetCD_mixneg/HetCD_mixneg__F20616.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,1,"[[234.6629213483144, 84.35990338164248, 267.8089887640451, 403.75925925925924]]","[2.3526290739271856, 1.3332630285040077, 1.183872605810513, 0.3156212342499589, 0.1957017346652395, -0.6706089667218834, 0.8408404957848564, 1.3413917039446486, 1.3511582681642538, 2.900959711887867, 0.9097645343513312, 2.473851389610045, 1.1111111111111112]"
External A,train,HetCD_mixneg__F20631,HetCD_mixneg/HetCD_mixneg__F20631.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,2,"[[293.5770916894636, 326.56157877462573, 336.34831460674184, 403.75925925925924], [214.87260215472827, 84.35990338164251, 293.5770916894636, 403.75925925925924]]","[2.5997779240346, 1.4559025600069009, 1.6529173557622523, 0.3788540643714197, 0.1863722343961506, -1.376343959000394, 0.7518584354527702, 2.199789319526419, 1.7405646149501115, 3.5744630349544795, 0.4577857135741309, 3.643523031373309, 0.5517241379310345]"
External A,train,HetCD_mixneg__F20654,HetCD_mixneg/HetCD_mixneg__F20654.png,HetCD_mixneg,ST003127,PR001944,Thermo Q Exactive Orbitrap,Thermo Exactive Orbitrap,"Imtakt Cadenza CD-C18 (150 × 2.1 mm, 3 µm)",Reversed phase,negative,DG07,1,2,"[[235.7865168539324, 176.9323368904168, 279.6067415730339, 403.75925925925924], [297.5842696629212, 129.86563394524302, 339.7191011235958, 403.75925925925924]]","[1.3783110459650325, 0.6400351718901381, 1.5491774517196744, -0.0263717147261378, 0.6768526185009107, -1.139205587502724, 0.7246107274674265, 1.8958920005577868, -0.4107739087567708, 2.8977313100004816, 0.3506015408359355, 3.121928094887362, 0.4]"
