assigned_split,original_split,sample_id,image_path,source_file,study_id,project_id,instrument_id,instrument_family,column_id,chromatography_type,polarity,domain_id,seed_label,true_box_count,boxes_json,attributes_json
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F81,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F81.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[1.1584253269910405, 0.6302422021974583, 0.3867723243329815, -0.0629616689838751, 0.7971160023342082, -0.6871882012799924, 0.5317922134223418, 1.5354572317635706, -0.7562772767415518, 2.550853548853629, 0.7159514959358257, 2.75, 0.75]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F82,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F82.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[2.2472382782168805, 1.1023095328618742, 0.436817858345944, 0.2401937022239863, 0.0363554108167018, -0.1214651814607146, 0.8244887959898637, 0.3858783577779451, 0.646017734253708, 3.736571782285945, 1.3066949907350491, 2.8322488896002307, 1.2857142857142858]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F83,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F83.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[227.69879617296678, 84.35990338164248, 294.0209131919812, 403.75925925925924]]","[2.135603865617065, 0.8952667592259302, 1.7037468441760992, 0.1631517034296984, 0.3361051725528267, -2.2190476934125987, 0.7429199220607279, 3.1750592865764826, 0.5906840733803472, 4.99861811578823, 0.1534951681698812, 5.083856189774725, 0.64]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F84,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F84.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[235.1464139707001, 84.35990338164248, 289.1573033707865, 403.7592592592593]]","[3.158160076570846, 1.144574730573436, 1.074214522676778, 0.3631182034022192, 0.0985696334255716, -1.8040546638155603, 0.6760050309025376, 2.4696404821179585, 1.3526069421420028, 5.030391421140644, 0.2985123621633964, 4.293033961436099, 0.8095238095238095]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F85,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F85.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[2.067440947245019, 0.836090851342599, 0.6893561102792112, 0.1349048593428446, 0.1461716422473675, -0.5335370934684949, 0.7431628529681134, 1.0416779352791044, 0.1937649686017897, 3.110948972487317, 0.8130833263189138, 2.835237745312118, 0.8571428571428571]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F86,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F86.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[1.66811770718784, 0.8834022249758143, 1.1245808198862843, 0.0923027938247666, 0.3126963184784759, -0.4000510602039694, 0.99451392047146, 1.0600750271804524, 0.1727622873503121, 2.9336915638134955, 0.9140027607652264, 2.8073904508767225, 1.0769230769230769]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F87,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F87.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[233.53932584269657, 84.35990338164248, 282.4157303370787, 403.75925925925924]]","[2.953383819085601, 1.3296703536384646, 0.9569695274287128, 0.391554938357722, 0.1066204913070718, -1.6317896990550416, 0.9275135320993576, 2.3536670378605065, 1.1917171323982294, 5.014080791487992, 0.291566742189655, 3.40649500086329, 0.7088607594936709]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F88,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F88.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[245.89887640449436, 84.3599033816425, 262.191011235955, 403.75925925925924]]","[3.209768252606996, 1.518336564257513, 0.9229221745300156, 0.4678676059791684, 0.0719319678353417, -1.1652171676090315, 0.4935468493038946, 1.7729500772141027, 1.570134662414303, 3.2448651475114167, 0.6405402747028884, 2.3256810541556123, 0.5714285714285714]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F89,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F89.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[231.29213483146057, 84.35990338164248, 269.4943820224719, 403.75925925925924]]","[2.001210716601308, 1.316562739448204, 1.33434414226733, 0.2594409008903405, 0.2333010635637756, -1.476923883296595, 0.9785401689228694, 2.472123232532007, 0.7639349540010176, 4.635414222859148, 0.2454004739121169, 2.8928101897845124, 0.6153846153846154]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F9,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F9.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[1.7079079085591304, 0.8960849917057844, 0.2727428237134439, 0.10216444267788, 0.2444050100891431, -0.2338314172192976, 0.9147650625106952, 0.8019429677219415, 0.1705826631020211, 3.613815195410143, 0.9306701118994852, 3.249460279921617, 1.1428571428571428]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F90,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F90.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[2.5476378939706765, 1.4789038570627575, 1.115654044822131, 0.3772799728877533, 0.2719484371492669, -0.9815291520216292, 0.7383022427177717, 1.7528103967209605, 1.3338521200903837, 2.43748298280039, 0.6517633735376985, 1.9237949406953985, 0.5]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F91,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F91.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[241.24953307713298, 84.35990338164251, 263.9635918803283, 403.75925925925924]]","[2.040504304726682, 1.2148453142332054, 1.3663612382982, 0.2404115867237263, 0.2990763951732338, -0.747362894418694, 0.8398315782499971, 1.558865366048895, 0.7329519549064027, 2.9275189457817143, 0.5443969222017114, 2.3244093931715555, 0.8888888888888888]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F92,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F92.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[2.855829344416734, 0.0532328748341473, 0.0186954245881872, -0.2395684665927147, 1.0, -0.5467149272744146, 0.7583709233426598, 0.2570640073618941, 0.5625509094247666, 5.2074255413035, 0.0604112130505389, 5.101345257520843, 1.4054054054054057]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F93,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F93.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[2.3055449027408166, 0.1419174387677323, 0.1577579382206798, -0.1780945953083993, 0.9448958843297194, -0.6757505327295926, 0.968835431928468, 0.7152355151325221, -0.4900616641687137, 6.213797023782635, 0.1451626981238256, 5.685420190467035, 1.3066666666666666]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F94,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F94.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[2.003884109271393, 1.0318932260698337, 1.5058630954870802, 0.1857962600848129, 0.2740188842564764, -1.1858951452042703, 0.7894015529507357, 1.8744901632625848, 0.6905039091649688, 3.170075032242852, 0.4828814850979288, 2.9314931674619142, 0.7058823529411765]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F95,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F95.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[2.253970545135176, 1.4876484415694906, 1.751413958236418, 0.337770221479285, 0.2590356624803209, -0.9809548189309744, 0.5257548998425532, 1.871391755361104, 1.227219355596445, 2.2062109252476483, 0.6697101182790584, 1.7695459925589747, 0.2857142857142857]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F96,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F96.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[252.07865168539325, 84.35990338164247, 265.561797752809, 403.75925925925924]]","[3.498528363767581, 2.0811656301829595, 1.1954607208005874, 0.6170536798496544, 0.0984096876766102, -0.8187487514434626, 0.6258585034412174, 1.2958656988133943, 2.677234449475084, 2.265718937834862, 0.9420571430969664, 2.170950594454669, 0.6]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F97,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F97.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[1.8897050523807848, 0.7227952610221142, 0.748156147560702, 0.0729608553129736, 0.3605914415300618, -0.4351242669538206, 0.7748225724007274, 0.9363585752706958, 0.4265228104082802, 3.132748959683404, 0.7104492139471307, 3.4182958340544896, 1.5]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F98,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F98.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[234.66292134831465, 84.35990338164251, 282.4157303370787, 403.75925925925924]]","[3.3736588315692617, 1.2763762483848875, 1.6674980585355192, 0.4237419974653282, 0.1070037368315058, -1.773746733895432, 0.8760736194136065, 2.409084949261916, 1.86109102441254, 4.792606311040591, 0.3565889083102301, 4.07080998087093, 0.8421052631578947]"
External B,train,Sphingolipid-BTSPT-Cell-pellet_1__F99,Sphingolipid-BTSPT-Cell-pellet_1/Sphingolipid-BTSPT-Cell-pellet_1__F99.png,Sphingolipid-BTSPT-Cell-pellet_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[249.83146067415728, 84.35990338164248, 268.44001406931204, 403.75925925925924]]","[2.020152539949372, 1.4481414651133355, 2.590326647669972, 0.2928612973566394, 0.268975286069639, -1.525977354400904, 0.3843684608822491, 2.7173411282943136, 1.2185815672086877, 2.615593983069218, 0.4906833323693386, 2.2916201934279385, 0.2352941176470588]"
External B,train,Sphingolipid-BTSPT-OMV_1__F1,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F1.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[240.98658989742077, 84.35990338164251, 269.4943820224719, 403.75925925925924]]","[2.916901513990155, 1.6328824573948173, 1.6385586172926003, 0.4596154069870536, 0.153940782498789, -2.0703671811019984, 0.5013854258247559, 2.97171648267715, 1.84362004771569, 3.6650067699545135, 0.3717597801510104, 3.8082708345352594, 0.6666666666666666]"
External B,train,Sphingolipid-BTSPT-OMV_1__F10,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F10.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[2.879388367206317, 1.2394923674986136, 0.4057098386365235, 0.3587892522347823, 0.0380422297577002, -0.3399835887978922, 0.9434094091624372, 0.6191828985972747, 0.766310452610963, 5.075072520482888, 1.406907451193783, 3.0762632725589496, 1.146341463414634]"
External B,train,Sphingolipid-BTSPT-OMV_1__F100,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F100.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[1.5498529223985102, 0.5614708730689765, 0.2560339611908964, -0.0291425761544125, 0.1389552850620239, -0.6129665594006946, 1.0249592830822805, 1.2065379143302286, -0.5207387056881332, 5.021304320990622, 0.4292962342162786, 4.615933176409138, 1.1219512195121952]"
External B,train,Sphingolipid-BTSPT-OMV_1__F101,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F101.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[249.45056600499072, 84.3599033816425, 263.87640449438203, 403.75925925925924]]","[2.491315640059326, 1.439245816320381, 0.6208212810010316, 0.3603676516454983, 0.2754406321932872, -0.8346459787633885, 0.7172029628729416, 1.5664342829948066, 1.2677246449682615, 2.949615567916523, 0.6164431213991182, 2.580234193968747, 0.5714285714285714]"
External B,train,Sphingolipid-BTSPT-OMV_1__F102,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F102.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[242.5280898876406, 84.3599033816425, 272.3033707865167, 403.75925925925924]]","[2.600833273191125, 0.751817877891577, 1.0684811871516322, 0.1695793596173692, 0.207895879074497, -1.5537697336165956, 0.686860702280242, 2.167384553598036, 0.676622931845203, 4.450394306340318, 0.2928775961190126, 4.506890595608518, 0.8333333333333334]"
External B,train,Sphingolipid-BTSPT-OMV_1__F103,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F103.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[1.1508520091274048, 0.7864637876821333, 0.2581683663604041, -0.0211114366873332, 0.4974559253799715, -0.1858508941832118, 0.985477995495924, 0.8847851374478243, -0.5226743845807619, 2.3138069128613794, 0.7543236274340642, 2.4056390622295662, 0.75]"
External B,train,Sphingolipid-BTSPT-OMV_1__F104,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F104.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[249.8314606741573, 84.35990338164251, 289.07617736819293, 403.75925925925924]]","[4.349398704457043, 2.305300148026127, 1.255050073395573, 0.7414143611924283, 0.0621202687343256, -1.068245135710405, 0.5945744028176689, 1.4335221102904263, 3.6111154096987423, 3.172454268450611, 0.7579111838898209, 3.363608500731241, 0.96875]"
External B,train,Sphingolipid-BTSPT-OMV_1__F105,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F105.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[1.9445977771606449, 1.0853247532023071, 0.9117129639347812, 0.1918030167689342, 0.276393924638211, -0.3979740027142106, 0.9720663674287284, 1.058431068584385, 0.5283368473784134, 2.7453217512486794, 1.0529076330517728, 2.403677461028802, 1.0]"
External B,train,Sphingolipid-BTSPT-OMV_1__F106,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F106.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[245.89887640449436, 84.3599033816425, 257.13483146067415, 403.75925925925924]]","[2.846405509718996, 1.6438741857338384, 1.3995353415024463, 0.4532520086994963, 0.138654551571927, -0.7947546917611756, 0.7042712887422, 1.4356400225317636, 1.8098782894078305, 2.1673436222907347, 0.9719550402674232, 1.6922718656836109, 0.5333333333333333]"
External B,train,Sphingolipid-BTSPT-OMV_1__F107,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F107.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,2,"[[238.59550561797755, 84.35990338164248, 275.11235955056185, 403.75925925925924], [118.93258426966298, 311.7001976278709, 142.52808988764042, 403.75925925925924]]","[1.9192736781385369, 0.9130715130557155, 1.5240660427827852, 0.138686937388324, 0.3962385019954084, -1.3301740583129544, 1.0715060446507183, 2.209323013577057, 0.4490893442995706, 4.667331997842609, 0.2907628579442532, 4.320423374953668, 0.8571428571428571]"
External B,train,Sphingolipid-BTSPT-OMV_1__F108,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F108.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[245.3370786516854, 84.35990338164248, 257.13483146067415, 403.75925925925924]]","[2.486833649538569, 1.5530181731397277, 2.102208936435628, 0.385793699249717, 0.2097329408333888, -1.0827669922483814, 0.4575935943033618, 1.9284198360250835, 1.4164501810396954, 2.226933098683466, 0.6945854073298272, 1.6922718656836109, 0.2666666666666666]"
External B,train,Sphingolipid-BTSPT-OMV_1__F109,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F109.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[244.544395227496, 84.35990338164247, 277.66101845126315, 403.75925925925924]]","[2.565051158620152, 1.653212764784446, 2.744801037621555, 0.4183489713982588, 0.181211341095333, -2.1214923436598534, 0.2187575139862017, 3.252496558602995, 1.708997067413591, 3.2838401330837987, 0.3799921149962164, 3.809485410418376, 0.5862068965517241]"
External B,train,Sphingolipid-BTSPT-OMV_1__F11,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F11.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[250.95505617977528, 84.3599033816425, 262.19101123595505, 403.75925925925924]]","[1.571002325952684, 0.702847691812182, 1.854697689079116, 0.0220519347372724, 0.5343030865696169, -0.710725289153164, 0.1906144018956451, 1.607874720059014, 0.2603655722143318, 1.861042760735293, 0.9039418242901291, 2.321928094887362, 0.4]"
External B,train,Sphingolipid-BTSPT-OMV_1__F110,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F110.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[239.1573033707865, 84.35990338164248, 260.50561797752806, 403.75925925925924]]","[3.0733662159309416, 1.4978956883181076, 1.3684305216184482, 0.4474357361676488, 0.105898010883722, -1.1555620863195628, 0.8604036386463796, 1.778636951770204, 1.6381167257080584, 3.702629189505641, 0.5957492998597476, 2.503845376168936, 0.7567567567567568]"
External B,train,Sphingolipid-BTSPT-OMV_1__F111,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F111.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[247.02247191011236, 84.3599033816425, 259.3820224719101, 403.75925925925924]]","[2.893786423714069, 1.7872935709573174, 2.04750693746839, 0.4893991494285766, 0.141581953766264, -0.9477936596658394, 0.5481618419882635, 1.6817779445483954, 2.0584882089056573, 2.041844037919401, 0.8961511710484036, 1.6922718656836109, 0.5333333333333333]"
External B,train,Sphingolipid-BTSPT-OMV_1__F112,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F112.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,1,"[[243.08988764044938, 84.35990338164248, 256.57303370786525, 403.75925925925924]]","[2.6943796439797896, 1.491017241078796, 1.2701600656085332, 0.3994458303981574, 0.1672672887827488, -1.0701986485778476, 0.857065256802259, 1.788265673255142, 1.4077842917762171, 3.1062986800064114, 0.6279110477294827, 2.2997218324096136, 0.8]"
External B,train,Sphingolipid-BTSPT-OMV_1__F113,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F113.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,0,0,[],"[1.3994357103296773, 0.6463345542266734, 0.2182856300677976, -0.0212481849672549, 0.1049880304611827, -0.3404186506513752, 0.4073851091444301, 1.001340373187863, -0.6516219528794494, 3.774958007248823, 0.6943081008252558, 3.636893804262699, 0.8421052631578947]"
External B,train,Sphingolipid-BTSPT-OMV_1__F114,Sphingolipid-BTSPT-OMV_1/Sphingolipid-BTSPT-OMV_1__F114.png,Sphingolipid-BTSPT-OMV_1,ST003941,PR002470,Thermo Orbitrap ID-X Tribrid,Thermo Orbitrap Tribrid,"Waters ACQUITY UPLC BEH C8 (100 × 2.1 mm, 1.7 µm)",Reversed phase,positive,DG15,1,2,"[[242.29103175010914, 84.35990338164245, 257.16453983515567, 403.75925925925924], [257.16453983515567, 222.20207537093697, 283.5393258426967, 403.75925925925924]]","[1.9619270043746768, 1.0421961263864183, 1.2363314628136557, 0.1825163265347818, 0.3829113775510239, -1.209965293376448, 0.5755125859538623, 2.04585101826903, 0.6220304372097187, 2.856230086506341, 0.5186814171644798, 2.699513850319966, 0.3571428571428571]"
