sample_id,source_file,true_peak_count_class,true_positive,false_positive,false_negative,target_count,prediction_count,exact_count,count_absolute_error,mean_matched_iou
Sphingolipid-BTSPT-Cell-pellet_1__F274,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F275,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9099205732345581
Sphingolipid-BTSPT-Cell-pellet_1__F276,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F277,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F278,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9269325137138367
Sphingolipid-BTSPT-Cell-pellet_1__F279,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8193275332450867
Sphingolipid-BTSPT-Cell-pellet_1__F28,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8250195980072021
Sphingolipid-BTSPT-Cell-pellet_1__F280,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F281,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F282,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F283,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F284,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F285,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F286,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8857043981552124
Sphingolipid-BTSPT-Cell-pellet_1__F287,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8497459888458252
Sphingolipid-BTSPT-Cell-pellet_1__F288,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.9018799662590027
Sphingolipid-BTSPT-Cell-pellet_1__F289,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8495646715164185
Sphingolipid-BTSPT-Cell-pellet_1__F29,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F290,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F291,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8522282242774963
Sphingolipid-BTSPT-Cell-pellet_1__F292,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7297066450119019
Sphingolipid-BTSPT-Cell-pellet_1__F293,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F294,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F296,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F297,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F298,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F299,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F3,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.839590311050415
Sphingolipid-BTSPT-Cell-pellet_1__F30,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F300,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F301,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.852961003780365
Sphingolipid-BTSPT-Cell-pellet_1__F302,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.722356915473938
Sphingolipid-BTSPT-Cell-pellet_1__F303,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F304,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8529747128486633
Sphingolipid-BTSPT-Cell-pellet_1__F305,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F306,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F307,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8346537947654724
Sphingolipid-BTSPT-Cell-pellet_1__F308,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8295109868049622
Sphingolipid-BTSPT-Cell-pellet_1__F309,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F31,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7559633255004883
Sphingolipid-BTSPT-Cell-pellet_1__F310,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F311,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F312,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8448623418807983
Sphingolipid-BTSPT-Cell-pellet_1__F313,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7618128061294556
Sphingolipid-BTSPT-Cell-pellet_1__F314,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F316,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F317,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8581478595733643
Sphingolipid-BTSPT-Cell-pellet_1__F318,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F319,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8520870804786682
Sphingolipid-BTSPT-Cell-pellet_1__F32,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F320,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7308109998703003
Sphingolipid-BTSPT-Cell-pellet_1__F321,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F322,Sphingolipid-BTSPT-Cell-pellet_1,single,1,1,0,1,2,False,1,0.9208463430404663
Sphingolipid-BTSPT-Cell-pellet_1__F323,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F324,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F325,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,1,3,2,False,1,0.775834709405899
Sphingolipid-BTSPT-Cell-pellet_1__F326,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F327,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8691351413726807
Sphingolipid-BTSPT-Cell-pellet_1__F328,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F329,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8083202838897705
Sphingolipid-BTSPT-Cell-pellet_1__F33,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.818103551864624
Sphingolipid-BTSPT-Cell-pellet_1__F330,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F331,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8618331551551819
Sphingolipid-BTSPT-Cell-pellet_1__F332,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8951926529407501
Sphingolipid-BTSPT-Cell-pellet_1__F333,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9379705190658569
Sphingolipid-BTSPT-Cell-pellet_1__F335,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F336,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F337,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8194431066513062
Sphingolipid-BTSPT-Cell-pellet_1__F338,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8375905752182007
Sphingolipid-BTSPT-Cell-pellet_1__F339,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F34,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F340,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9434022903442383
Sphingolipid-BTSPT-Cell-pellet_1__F341,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8527560830116272
Sphingolipid-BTSPT-Cell-pellet_1__F342,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F343,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F344,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F345,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F346,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F347,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F348,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F349,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F35,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.817351758480072
Sphingolipid-BTSPT-Cell-pellet_1__F350,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8667458891868591
Sphingolipid-BTSPT-Cell-pellet_1__F351,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F352,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F353,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7778946757316589
Sphingolipid-BTSPT-Cell-pellet_1__F354,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F355,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9793171882629395
Sphingolipid-BTSPT-Cell-pellet_1__F356,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8843826055526733
Sphingolipid-BTSPT-Cell-pellet_1__F357,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F358,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F359,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9454365372657776
Sphingolipid-BTSPT-Cell-pellet_1__F36,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F360,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F361,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9596768617630005
Sphingolipid-BTSPT-Cell-pellet_1__F362,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F363,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F364,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F365,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.5448556542396545
Sphingolipid-BTSPT-Cell-pellet_1__F366,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F367,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F368,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8718279600143433
Sphingolipid-BTSPT-Cell-pellet_1__F369,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8413339853286743
Sphingolipid-BTSPT-Cell-pellet_1__F37,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7964491248130798
Sphingolipid-BTSPT-Cell-pellet_1__F370,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8706152439117432
Sphingolipid-BTSPT-Cell-pellet_1__F371,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.9166865348815918
Sphingolipid-BTSPT-Cell-pellet_1__F372,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6336669921875
Sphingolipid-BTSPT-Cell-pellet_1__F373,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6725071668624878
Sphingolipid-BTSPT-Cell-pellet_1__F374,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F375,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F376,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.852501630783081
Sphingolipid-BTSPT-Cell-pellet_1__F377,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F378,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F379,Sphingolipid-BTSPT-Cell-pellet_1,single,0,1,1,1,1,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F38,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F380,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F381,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F382,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8801321387290955
Sphingolipid-BTSPT-Cell-pellet_1__F383,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8150946497917175
Sphingolipid-BTSPT-Cell-pellet_1__F384,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F385,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F386,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F387,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F388,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8577776551246643
Sphingolipid-BTSPT-Cell-pellet_1__F389,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7750217318534851
Sphingolipid-BTSPT-Cell-pellet_1__F39,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F390,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F391,Sphingolipid-BTSPT-Cell-pellet_1,multi,0,2,2,2,2,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F392,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F393,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9111150503158569
Sphingolipid-BTSPT-Cell-pellet_1__F394,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F395,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8368378281593323
Sphingolipid-BTSPT-Cell-pellet_1__F396,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F397,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8477784991264343
Sphingolipid-BTSPT-Cell-pellet_1__F398,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F399,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F4,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F40,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F400,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7451251149177551
Sphingolipid-BTSPT-Cell-pellet_1__F401,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.908962070941925
Sphingolipid-BTSPT-Cell-pellet_1__F402,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9282199144363403
Sphingolipid-BTSPT-Cell-pellet_1__F403,Sphingolipid-BTSPT-Cell-pellet_1,multi,0,2,3,3,2,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F404,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8941242694854736
Sphingolipid-BTSPT-Cell-pellet_1__F405,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F406,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8808300197124481
Sphingolipid-BTSPT-Cell-pellet_1__F407,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F408,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9259012341499329
Sphingolipid-BTSPT-Cell-pellet_1__F409,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F41,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F410,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8536951541900635
Sphingolipid-BTSPT-Cell-pellet_1__F411,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F412,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F413,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F414,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F415,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F416,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F417,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9373818635940552
Sphingolipid-BTSPT-Cell-pellet_1__F418,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F419,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8446215391159058
Sphingolipid-BTSPT-Cell-pellet_1__F42,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F420,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.849747359752655
Sphingolipid-BTSPT-Cell-pellet_1__F421,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F422,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8299526572227478
Sphingolipid-BTSPT-Cell-pellet_1__F423,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F424,Sphingolipid-BTSPT-Cell-pellet_1,multi,1,1,1,2,2,True,0,0.734499990940094
Sphingolipid-BTSPT-Cell-pellet_1__F425,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F426,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F427,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F428,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9614859223365784
Sphingolipid-BTSPT-Cell-pellet_1__F429,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8729227185249329
Sphingolipid-BTSPT-Cell-pellet_1__F43,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F430,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7620322108268738
Sphingolipid-BTSPT-Cell-pellet_1__F431,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F432,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8824505805969238
Sphingolipid-BTSPT-Cell-pellet_1__F433,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F434,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F435,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F436,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F437,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8135435581207275
Sphingolipid-BTSPT-Cell-pellet_1__F438,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.925984263420105
Sphingolipid-BTSPT-Cell-pellet_1__F439,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F44,Sphingolipid-BTSPT-Cell-pellet_1,single,0,1,1,1,1,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F440,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F441,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9218857288360596
Sphingolipid-BTSPT-Cell-pellet_1__F442,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7805991768836975
Sphingolipid-BTSPT-Cell-pellet_1__F443,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F444,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F445,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7722442746162415
Sphingolipid-BTSPT-Cell-pellet_1__F446,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9724289178848267
