Feature_ID,source_file,status,json_path,old_RT,new_RT,old_rt_in_box,box_apex_RT,old_RTmin,box_RTmin,new_RTmin,old_RTmax,box_RTmax,new_RTmax,left_expand_scans,right_expand_scans,rollback_to_valley,rollback_valley_RT,bound_mode,low_threshold,oversized_shrink,json_box_synced
6545_20201012_14_+_QC 01__F223,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F223.json,8.26965,8.26965,True,8.26965,8.160633,8.160633333333,8.160633333333,8.439217,8.439216666667,8.439216666667,1.0,28.0,False,8.536133854167,core_shrink,4051.3818333333334,True,True
6545_20201012_14_+_QC 01__F224,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F224.json,4.3936,4.3936,True,4.3936,4.308816,4.30881640625,4.30881640625,4.4905,4.4905,4.4905,4.0,28.0,False,4.5874,core_shrink,5636.362091145832,True,True
6545_20201012_14_+_QC 01__F225,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F225.json,5.132466666667,5.132466666667,True,5.132466666667,5.023467,5.023466666667,5.023466666667,5.532183,5.326283333333,5.532183333333,0.0,17.0,True,5.532183333333,box_extend,4383.10221875,False,True
6545_20201012_14_+_QC 01__F226,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F226.json,7.8457,7.8457,True,7.8457,7.712467,7.712466666667,7.712466666667,8.0274,8.063733333333,8.100066666667,0.0,3.0,False,8.063733333333,box_extend,3914.933364583333,False,True
6545_20201012_14_+_QC 01__F227,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F227.json,6.053033333333,6.053033333333,True,6.06515,5.9198,5.9198,5.9198,6.64655,6.682883333333,6.682883333333,0.0,0.0,True,6.682883333333,box_extend,3389.2484166666663,False,True
6545_20201012_14_+_QC 01__F228,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F228.json,3.036916666667,3.036916666667,True,3.049033333333,2.68565,2.68565,2.68565,3.969667,4.006,4.006,0.0,0.0,True,4.006,box_extend,4659.855089197184,False,True
6545_20201012_14_+_QC 01__F229,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F229.json,0.602283333333,0.602283333333,True,0.602283333333,0.505367,0.505366666667,0.505366666667,1.074667,1.111,1.111,0.0,0.0,True,1.111,box_extend,4788.721291666667,False,True
6545_20201012_14_+_QC 01__F230,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F230.json,4.3936,4.3936,True,4.3936,4.224033,4.224033333333,4.224033333333,4.6722,4.6722,4.6722,0.0,0.0,True,4.6722,box_extend,4969.3296666666665,False,True
6545_20201012_14_+_QC 01__F231,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F231.json,2.6614166666670003,2.6614166666670003,True,2.661416666667,2.455517,2.479733333333,2.455516666667,3.17015,3.012683333333,3.35185,2.0,28.0,False,3.339733333333,box_extend,3900.9961354166667,False,True
6545_20201012_14_+_QC 01__F232,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F232.json,1.220016666667,1.220016666667,True,1.220016666667,1.111,1.111,1.111,1.716633,1.886216666667,1.886216666667,0.0,0.0,True,1.886216666667,box_extend,4656.448958333333,False,True
6545_20201012_14_+_QC 01__F233,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F233.json,5.78655,5.78655,True,5.77445,5.6412,5.6412,5.6412,6.040917,6.040916666667,6.040916666667,0.0,0.0,True,6.040916666667,box_extend,4548.737932291667,False,True
6545_20201012_14_+_QC 01__F234,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F234.json,0.711283333333,0.711283333333,True,0.699183333333,0.553833,0.553833333333,0.553833333333,0.9051,0.9050999999999999,0.9050999999999999,0.0,0.0,True,0.9050999999999999,box_extend,2606.594072916667,False,True
6545_20201012_14_+_QC 01__F235,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F235.json,4.090783333333,4.090783333333,True,4.090783333333,4.030217,4.030216666667,4.030216666667,4.357267,4.357266666667,4.357266666667,0.0,0.0,True,4.357266666667,box_extend,4434.921125000001,False,True
6545_20201012_14_+_QC 01__F236,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F236.json,4.53895,4.53895,True,4.53895,4.417833,4.417833333333001,4.417833333333001,4.72065,4.756983333333,5.071916666667,0.0,26.0,True,5.071916666667,box_extend,4962.79671875,False,True
6545_20201012_14_+_QC 01__F237,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F237.json,9.795833333333,9.795833333333,True,9.795833333333,9.674717,9.674716666667,9.674716666667,9.977533,9.977533333333001,9.977533333333001,5.0,25.0,True,10.28035,core_shrink,3958.6619375,True,True
6545_20201012_14_+_QC 01__F238,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F238.json,0.614383333333,0.614383333333,True,0.614383333333,0.493267,0.505366666667,0.505366666667,1.06255,0.9050999999999999,0.9050999999999999,1.0,28.0,False,0.95355,core_shrink,4436.706791666667,True,True
6545_20201012_14_+_QC 01__F239,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F239.json,7.046266666667,7.046266666667,True,7.046266666667,6.900917,6.900916666667,6.900916666667,7.4581,7.4581,7.4581,0.0,0.0,True,7.4581,box_extend,3588.268072916667,False,True
6545_20201012_14_+_QC 01__F240,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F240.json,1.886216666667,1.886216666667,True,1.886216666667,1.3896,1.256366666667,1.256366666667,3.036917,2.8915666666669995,3.17015,0.0,23.0,True,3.17015,box_extend,2407.334258160197,False,True
6545_20201012_14_+_QC 01__F241,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F241.json,7.179516666667,7.179516666667,True,7.179516666667,7.046267,7.046266666667,7.0705,7.373317,7.40965,7.3612,0.0,28.0,False,7.627683333333,core_shrink,4087.522458333333,True,True
6545_20201012_14_+_QC 01__F242,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F242.json,1.7529833333329998,1.7529833333329998,True,1.752983333333,1.63185,1.63185,1.63185,2.080017,2.080016666667,2.080016666667,0.0,0.0,True,2.080016666667,box_extend,4561.001979166666,False,True
6545_20201012_14_+_QC 01__F243,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F243.json,4.030225,4.030225,True,3.969666666667,3.86065,3.86065,3.872766666667,4.066567,4.405716666667,4.211916666667,0.0,7.0,True,4.4905,core_shrink,4896.931848958333,True,True
6545_20201012_14_+_QC 01__F244,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F244.json,7.664016666667,7.664016666667,True,7.664016666667,7.530783,7.530783333333,7.530783333333,7.954717,7.954716666667,7.954716666667,0.0,0.0,True,7.954716666667,box_extend,3511.205395833333,False,True
6545_20201012_14_+_QC 01__F245,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F245.json,2.3465,2.3465,True,2.419166666667,2.140583,2.140583333333,2.140583333333,2.382833,2.419166666667,2.758333333333,0.0,28.0,False,2.758333333333,box_extend,2841.160240234375,False,True
6545_20201012_14_+_QC 01__F246,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F246.json,6.82825,6.82825,True,6.82825,6.634433,6.634433333333001,6.707116666667,7.11895,7.155283333333,7.009933333333,0.0,14.0,True,7.324866666667,core_shrink,4027.7083854166676,True,True
6545_20201012_14_+_QC 01__F247,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F247.json,0.662833333333,0.662833333333,True,0.662833333333,0.57805,0.57805,0.57805,0.844533,0.844533333333,0.844533333333,6.0,18.0,True,1.06255,core_shrink,4842.2750390625,True,True
6545_20201012_14_+_QC 01__F248,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F248.json,0.759733333333,0.759733333333,True,0.759733333333,0.650733,0.650733333333,0.650733333333,1.06255,1.06255,1.06255,0.0,0.0,True,1.06255,box_extend,4636.956731770833,False,True
6545_20201012_14_+_QC 01__F249,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F249.json,0.7234,0.7234,True,0.7234,0.614383,0.614383333333,0.614383333333,0.86875,1.086783333333,1.123116666667,0.0,3.0,False,1.086783333333,box_extend,3660.5435104166672,False,True
6545_20201012_14_+_QC 01__F250,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F250.json,1.861983333333,1.861983333333,True,1.861983333333,1.34115,1.34115,1.34115,3.2065,2.867333333333,3.2065,0.0,28.0,False,3.2065,box_extend,4044.2392400722238,False,True
6545_20201012_14_+_QC 01__F251,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F251.json,1.5349499999999998,1.5349499999999998,True,1.53495,1.256367,1.256366666667,1.413816666667,2.01945,2.358616666667,2.031566666667,0.0,28.0,False,2.697766666667,core_shrink,3819.9107916666667,True,True
6545_20201012_14_+_QC 01__F252,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F252.json,3.06115,3.06115,True,3.07325,2.721983,2.721983333333,2.721983333333,3.969667,4.006,4.006,0.0,0.0,True,4.006,box_extend,4072.0908596885174,False,True
6545_20201012_14_+_QC 01__F253,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F253.json,0.759733333333,0.759733333333,True,0.759733333333,0.602283,0.602283333333,0.602283333333,1.06255,1.0989,1.0989,0.0,0.0,True,1.0989,box_extend,4472.483333333334,False,True
6545_20201012_14_+_QC 01__F254,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F254.json,9.626266666667,9.626266666667,True,9.626266666667,9.493017,9.493016666667,9.493016666667,10.025983,10.025983333333,10.025983333333,0.0,0.0,True,10.025983333333,box_extend,3389.650625,False,True
6545_20201012_14_+_QC 01__F255,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F255.json,1.849883333333,1.849883333333,True,1.837766666667,1.316917,1.316916666667,1.316916666667,3.15805,2.855233333333,3.194383333333,0.0,28.0,False,3.194383333333,box_extend,4844.063189573568,False,True
6545_20201012_14_+_QC 01__F256,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F256.json,5.77445,5.77445,True,5.77445,5.59275,5.59275,5.59275,6.004583,6.089366666667,6.186266666667,0.0,8.0,True,6.186266666667,box_extend,3984.53925,False,True
6545_20201012_14_+_QC 01__F257,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F257.json,14.435016666667,14.435016666667,True,14.435016666667,14.326017,14.326016666667,14.326016666667,14.6046,14.640933333333,14.74995,0.0,9.0,True,14.74995,box_extend,4106.8251875000005,False,True
6545_20201012_14_+_QC 01__F258,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F258.json,8.257533333332999,8.257533333332999,True,8.26965,8.148517,8.148516666667,8.148516666667,8.814717,9.056966666667,9.0933,0.0,3.0,False,9.056966666667,box_extend,1981.0711874999997,False,True
6545_20201012_14_+_QC 01__F259,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F259.json,6.234716666667,6.234716666667,True,6.234716666667,6.053033,6.053033333333,6.053033333333,6.525433,6.525433333333,6.525433333333,0.0,0.0,True,6.525433333333,box_extend,2534.3445208333333,False,True
6545_20201012_14_+_QC 01__F260,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F260.json,0.662833333333,0.662833333333,True,0.662833333333,0.493267,0.493266666667,0.493266666667,1.06255,1.0989,1.135233333333,0.0,3.0,False,1.0989,box_extend,3082.277911458333,False,True
6545_20201012_14_+_QC 01__F261,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F261.json,1.06255,1.06255,True,1.06255,0.9172,0.9172,0.9172,1.304817,1.304816666667,1.304816666667,1.0,28.0,False,1.304816666667,core_shrink,2618.210364583333,True,True
6545_20201012_14_+_QC 01__F262,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F262.json,0.6265000000000001,0.6265000000000001,True,0.6265,0.5296,0.5296,0.5296,0.759733,0.759733333333,0.759733333333,2.0,28.0,False,0.759733333333,core_shrink,4417.997510416666,True,True
6545_20201012_14_+_QC 01__F263,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F263.json,0.602283333333,0.602283333333,True,0.602283333333,0.505367,0.505366666667,0.505366666667,1.06255,1.074666731771,1.074666731771,0.0,0.0,True,1.074666731771,box_extend,4216.361369791666,False,True
6545_20201012_14_+_QC 01__F264,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F264.json,1.220016666667,1.220016666667,True,1.220016666667,1.111,1.123116666667,1.123116666667,1.6803,1.4865,1.4865,1.0,28.0,False,1.82565,core_shrink,4015.855479166666,True,True
6545_20201012_14_+_QC 01__F265,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F265.json,1.607633333333,1.607633333333,True,1.607633333333,1.498617,1.498616666667,1.498616666667,2.0679,1.82565,1.82565,0.0,28.0,False,2.1648,core_shrink,3731.38125,True,True
6545_20201012_14_+_QC 01__F266,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F266.json,1.898333333333,1.898333333333,True,1.886216666667,1.365367,1.2927,1.2927,2.49185,2.831,3.17015,0.0,28.0,False,3.17015,box_extend,3366.675578356933,False,True
6545_20201012_14_+_QC 01__F267,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F267.json,1.1958,1.1958,True,1.2079,1.074667,1.074666731771,1.074666731771,1.571283,1.607633333333,1.946783333333,0.0,28.0,False,1.946783333333,box_extend,2580.612427083333,False,True
6545_20201012_14_+_QC 01__F268,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F268.json,6.040916666667,6.040916666667,True,6.040916666667,5.9319,5.9319,5.9319,6.35585,6.392183333333,6.234716666667,0.0,10.0,True,6.513316666667,core_shrink,3700.7361770833336,True,True
6545_20201012_14_+_QC 01__F269,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F269.json,0.8445333333330001,0.8445333333330001,True,0.844533333333,0.759733,0.759733333333,0.759733333333,1.06255,1.0989,1.135233333333,0.0,3.0,False,1.0989,box_extend,3905.7875416666666,False,True
6545_20201012_14_+_QC 01__F270,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F270.json,0.8566333333330001,0.8566333333330001,True,0.856633333333,0.759733,0.759733333333,0.759733333333,1.06255,1.06255,1.06255,0.0,0.0,True,1.06255,box_extend,3410.4347864583333,False,True
6545_20201012_14_+_QC 01__F271,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F271.json,8.620916666667,8.620916666667,True,8.620916666667,8.46345,8.46345,8.46345,9.0933,9.0933,9.0933,0.0,0.0,True,9.0933,box_extend,2441.244625,False,True
6545_20201012_14_+_QC 01__F272,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F272.json,14.0232,14.0232,True,14.0232,13.8415,13.8415,13.8415,14.55615,14.883183333333,14.967983333333,0.0,7.0,True,14.967983333333,box_extend,2972.664322916667,False,True
6545_20201012_14_+_QC 01__F273,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F273.json,0.699183333333,0.699183333333,True,0.699183333333,0.614383,0.614383333333,0.614383333333,1.074667,1.111,1.14735,0.0,3.0,False,1.111,box_extend,3265.0688984375,False,True
6545_20201012_14_+_QC 01__F274,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F274.json,7.227966666667,7.227966666667,True,7.21585,7.11895,7.11895,7.11895,7.6519,7.6519,7.6519,0.0,0.0,True,7.6519,box_extend,3149.3620208333336,False,True
6545_20201012_14_+_QC 01__F275,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F275.json,9.165983333333,9.165983333333,True,9.165983333333,9.04485,9.04485,9.04485,9.359783,9.359783333333,9.359783333333,8.0,17.0,True,9.5657,core_shrink,3068.5075416666664,True,True
6545_20201012_14_+_QC 01__F276,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F276.json,0.67495,0.67495,True,0.687066666667,0.5296,0.5296,0.5296,0.96565,1.0141,1.05045,0.0,3.0,False,1.0141,box_extend,1927.7878541666669,False,True
6545_20201012_14_+_QC 01__F277,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F277.json,8.65725,8.65725,True,8.65725,8.36655,8.36655,8.36655,9.153867,9.1902,9.1902,0.0,0.0,True,9.1902,box_extend,2039.7677916666669,False,True
6545_20201012_14_+_QC 01__F278,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F278.json,0.699183333333,0.699183333333,True,0.687066666667,0.565933,0.565933333333,0.565933333333,0.9172,0.95355,1.074666731771,0.0,10.0,True,1.074666731771,box_extend,2626.2997499999997,False,True
6545_20201012_14_+_QC 01__F279,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F279.json,0.57805,0.57805,True,0.57805,0.493267,0.493266666667,0.493266666667,1.0141,1.074666731771,1.074666731771,0.0,0.0,True,1.074666731771,box_extend,4273.733887695313,False,True
6545_20201012_14_+_QC 01__F280,6545_20201012_14_+_QC 01.mzML,skip_empty_negative,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F280.json,17.705433333333,,,,17.535866666667,,,17.935583333333,,,,,,,,,,
6545_20201012_14_+_QC 01__F281,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F281.json,7.179516666667,7.179516666667,True,7.179516666667,7.03415,7.03415,7.0705,7.3612,7.397533333333,7.3612,0.0,28.0,False,7.639783333333,core_shrink,3445.163583333334,True,True
6545_20201012_14_+_QC 01__F282,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F282.json,0.67495,0.67495,True,0.687066666667,0.553833,0.553833333333,0.553833333333,1.06255,1.06255,1.06255,0.0,0.0,True,1.06255,box_extend,2967.8204583333336,False,True
6545_20201012_14_+_QC 01__F283,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F283.json,8.233316666667,8.233316666667,True,8.233316666667,8.1243,8.1243,8.1243,8.524017,8.524016666667,8.524016666667,0.0,0.0,True,8.524016666667,box_extend,2985.169385416666,False,True
6545_20201012_14_+_QC 01__F284,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F284.json,1.1715666666670002,1.1715666666670002,True,1.123116666667,1.123117,1.123116666667,1.123116666667,1.704533,1.704533333333,1.704533333333,0.0,0.0,True,1.704533333333,box_extend,3230.6935833333337,False,True
6545_20201012_14_+_QC 01__F285,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F285.json,0.783966666667,0.783966666667,True,0.783966666667,0.662833,0.662833333333,0.662833333333,1.05045,1.05045,1.05045,0.0,0.0,True,1.05045,box_extend,4076.20840625,False,True
6545_20201012_14_+_QC 01__F286,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F286.json,7.258241666667001,7.258241666667001,True,7.191616666667,7.03415,7.03415,7.03415,7.300633,7.494433333333,7.494433333333,0.0,0.0,True,7.494433333333,box_extend,2497.8096979166667,False,True
6545_20201012_14_+_QC 01__F287,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F287.json,7.936549999999999,7.936549999999999,True,7.869933333333,7.676133,7.676133333333,7.676133333333,8.281767,8.281766666667,8.281766666667,0.0,0.0,True,8.281766666667,box_extend,2502.123291666667,False,True
6545_20201012_14_+_QC 01__F288,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F288.json,10.680066666667,10.680066666667,True,10.680066666667,10.5226,10.5226,10.5226,11.116117,11.116116666667,11.116116666667,0.0,0.0,True,11.116116666667,box_extend,2643.0114479166664,False,True
6545_20201012_14_+_QC 01__F289,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F289.json,5.8471166666670005,5.992466666667,False,5.992466666667,5.88345,5.88345,5.88345,6.319517,6.319516666667,6.319516666667,0.0,0.0,True,6.319516666667,box_extend,3473.5965260416665,False,True
6545_20201012_14_+_QC 01__F290,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F290.json,2.2980500000000004,2.2980500000000004,True,2.2980499999999995,2.140583,2.140583333333,2.140583333333,2.831,3.17015,3.436633333333,0.0,22.0,True,3.436633333333,box_extend,2565.4776041666664,False,True
6545_20201012_14_+_QC 01__F291,6545_20201012_14_+_QC 01.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545_20201012_14_+_QC 01\6545_20201012_14_+_QC 01__F291.json,0.941433333333,0.941433333333,True,0.929316666667,0.7234,0.7234,0.7234,1.074667,1.074666731771,1.074666731771,0.0,0.0,True,1.074666731771,box_extend,2778.4246543271893,False,True
